<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HUT,20210521,6.6000,6.6000,6.4000,6.4000,4598600,6.6000,6.6000,6.4000,6.4000,0,3500,1900
HUT,20210520,6.7000,6.9000,6.4000,6.5000,10383475,6.7000,6.9000,6.4000,6.5000,40081,3500,1900
HUT,20210519,5.8000,6.3000,5.8000,6.3000,7460679,5.8000,6.3000,5.8000,6.3000,0,1000,0
HUT,20210518,6.0000,6.0000,5.8000,5.8000,2639110,6.0000,6.0000,5.8000,5.8000,0,0,0
HUT,20210517,6.0000,6.0000,5.9000,6.0000,2613037,6.0000,6.0000,5.9000,6.0000,0,0,0
HUT,20210514,6.0000,6.1000,5.9000,6.0000,2699235,6.0000,6.1000,5.9000,6.0000,200000,0,0
HUT,20210513,6.2000,6.2000,6.0000,6.0000,2174654,6.2000,6.2000,6.0000,6.0000,0,0,45000
HUT,20210512,6.0000,6.2000,5.9000,6.2000,2732628,6.0000,6.2000,5.9000,6.2000,0,0,0
HUT,20210511,6.0000,6.1000,5.9000,6.0000,2827311,6.0000,6.1000,5.9000,6.0000,0,1000,0
HUT,20210510,6.0000,6.0000,5.8000,6.0000,3187183,6.0000,6.0000,5.8000,6.0000,0,45600,1000
HUT,20210507,6.0000,6.1000,5.9000,6.0000,3252586,6.0000,6.1000,5.9000,6.0000,2420000,1800,2000
HUT,20210506,6.1000,6.3000,5.9000,6.1000,2453603,6.1000,6.3000,5.9000,6.1000,0,500,100
HUT,20210505,5.9000,6.4000,5.9000,6.3000,3413773,5.9000,6.4000,5.9000,6.3000,0,1200,0
HUT,20210504,6.7000,6.7000,5.8000,5.9000,3258718,6.7000,6.7000,5.8000,5.9000,0,10500,0
HUT,20210429,6.3000,6.3000,6.0000,6.1000,2511548,6.3000,6.3000,6.0000,6.1000,530000,0,0
HUT,20210428,6.0000,6.3000,5.9000,6.3000,4157049,6.0000,6.3000,5.9000,6.3000,0,1000,0
HUT,20210427,5.9000,6.1000,5.8000,6.0000,3365758,5.9000,6.1000,5.8000,6.0000,0,300,88249
HUT,20210426,6.3000,6.3000,5.9000,5.9000,5965680,6.3000,6.3000,5.9000,5.9000,68,700,0
HUT,20210423,6.1000,6.3000,6.0000,6.3000,5448284,6.1000,6.3000,6.0000,6.3000,70,1000,195000
HUT,20210422,6.6000,6.6000,6.1000,6.1000,8389421,6.6000,6.6000,6.1000,6.1000,190000,2000,50000
HUT,20210420,6.5000,6.7000,6.4000,6.6000,5705232,6.5000,6.7000,6.4000,6.6000,200050,200,0
HUT,20210419,6.8000,6.9000,6.4000,6.5000,7230761,6.8000,6.9000,6.4000,6.5000,320000,0,8600
HUT,20210416,6.9000,7.0000,6.3000,6.8000,13498568,6.9000,7.0000,6.3000,6.8000,140027,64000,163100
HUT,20210415,7.1000,7.1000,6.8000,6.9000,7963527,7.1000,7.1000,6.8000,6.9000,0,21000,2000
HUT,20210414,7.0000,7.1000,6.7000,7.1000,6519136,7.0000,7.1000,6.7000,7.1000,0,500,0
HUT,20210413,7.4000,7.5000,6.9000,7.0000,12502468,7.4000,7.5000,6.9000,7.0000,200000,37000,150000
HUT,20210412,7.3000,7.5000,7.2000,7.4000,6054772,7.3000,7.5000,7.2000,7.4000,4500000,200,107700
